date,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
2022-09-11,CUS53810832160,60,29700,USD,AGENCY,0.165
2022-09-11,CUS69170321760,60,54650,USD,AGENCY,0.125
2022-09-11,CUS93500432760,60,110000,USD,AGENCY,0.17
2022-09-11,CUS55185173760,60,51629,USD,WEB PAGE,0.13
2022-09-11,CUS13723892560,60,30828,USD,WEB PAGE,0.099
2022-09-11,CUS56134659548,48,15000,USD,WEB PAGE,0.099
2022-09-11,CUS45315118512,12,14254,USD,WEB PAGE,0.125
2022-09-11,CUS53378565936,36,51900,USD,WEB PAGE,0.105
2022-09-11,CUS36135789448,48,29604,USD,WEB PAGE,0.105
2022-09-11,CUS62599386036,36,521.78,USD,AGENCY,0.339
2022-09-11,CUS74970653112,12,1000,USD,WEB PAGE,0.195
2022-09-11,CUS56460756836,36,60000,USD,AGENCY,0.1
2022-09-11,CUS80211531460,60,100000,USD,WEB PAGE,0.105
2022-09-11,CUS57163369960,60,100000,USD,AGENCY,0.105
2022-09-11,CUS27258878360,60,100000,USD,WEB PAGE,0.16
2022-09-11,CUS19043258760,60,50000,USD,WEB PAGE,0.145
2022-09-11,CUS24287859024,24,16400,USD,WEB PAGE,0.1
2022-09-11,CUS26902244712,12,15000,USD,AGENCY,0.165
2022-09-11,CUS46777533236,36,10000,USD,WEB PAGE,0.13
2022-09-11,CUS27560556460,60,70000,USD,WEB PAGE,0.11
2022-09-11,CUS12541362248,48,25000,USD,WEB PAGE,0.099
2022-09-11,CUS78954701048,48,28558.82,USD,AGENCY,0.099
2022-09-11,CUS27282030536,36,28450,USD,WEB PAGE,0.099
2022-09-11,CUS12892393260,60,48314,USD,AGENCY,0.105
2022-09-11,CUS56071305060,60,48314,USD,WEB PAGE,0.105
2022-09-11,CUS72085222160,60,45000,USD,WEB PAGE,0.115
2022-09-11,CUS15004714560,60,35000,USD,WEB PAGE,0.11
2022-09-11,CUS81240401360,60,52000,USD,AGENCY,0.18
2022-09-11,CUS34488487360,60,51000,USD,WEB PAGE,0.155
2022-09-11,CUS32053521260,60,30000,USD,WEB PAGE,0.099
2022-09-11,CUS39479922260,60,37400,USD,WEB PAGE,0.099
2022-09-11,CUS82656555748,48,50000,USD,WEB PAGE,0.13
2022-09-11,CUS61530442348,48,36622,USD,WEB PAGE,0.119
2022-09-11,CUS77710516524,24,16000,USD,WEB PAGE,0.135
2022-09-11,CUS43288178760,60,12000,USD,WEB PAGE,0.13
2022-09-11,CUS88219179360,60,10000,USD,WEB PAGE,0.15
2022-09-11,CUS23114267860,60,128000,USD,WEB PAGE,0.125
2022-09-11,CUS56802346136,36,16000,USD,WEB PAGE,0.125
2022-09-11,CUS24990263560,60,30000,USD,WEB PAGE,0.125
2022-09-11,CUS95916192424,24,25000,USD,WEB PAGE,0.1
2022-09-11,CUS99384287460,60,100000,USD,AGENCY,0.099
2022-09-11,CUS97008658360,60,100000,USD,WEB PAGE,0.105
2022-09-11,CUS21691688824,24,1700,USD,WEB PAGE,0.13
2022-09-11,CUS14013385612,12,4000,USD,WEB PAGE,0.099
2022-09-11,CUS73016547960,60,53300,USD,WEB PAGE,0.099
2022-09-11,CUS39980890124,24,29400,USD,WEB PAGE,0.099
2022-09-11,CUS80251817560,60,43705,USD,AGENCY,0.099
2022-09-11,CUS24586405612,12,5000,USD,WEB PAGE,0.125
2022-09-11,CUS44831874336,36,35000,USD,WEB PAGE,0.13
2022-09-11,CUS55729382160,60,60000,USD,AGENCY,0.125
2022-09-11,CUS11347272860,60,44000,USD,AGENCY,0.099
2022-09-11,CUS14639712612,12,4900,USD,WEB PAGE,0.155
2022-09-11,CUS55748352160,60,77500,USD,WEB PAGE,0.105
2022-09-11,CUS96915749548,48,17347.52,USD,CONTACT CENTER,0.125
2022-09-11,CUS64840780824,24,41615.74,USD,AGENCY,0.115
2022-09-11,CUS20460053936,36,20000,USD,WEB PAGE,0.115
2022-09-11,CUS34430970724,24,52000,USD,WEB PAGE,0.115
2022-09-11,CUS53680659912,12,12500,USD,WEB PAGE,0.125
2022-09-11,CUS43623206860,60,95000,USD,WEB PAGE,0.099
2022-09-11,CUS97461825260,60,29000,USD,WEB PAGE,0.14
2022-09-11,CUS40232930660,60,72000,USD,WEB PAGE,0.155
2022-09-11,CUS94965098860,60,33300,USD,AGENCY,0.165
2022-09-11,CUS18728790436,36,15000,USD,WEB PAGE,0.13
2022-09-11,CUS49213674060,60,91600,USD,WEB PAGE,0.119
2022-09-11,CUS44725459324,24,3000,USD,WEB PAGE,0.099
2022-09-11,CUS41876159260,60,40000,USD,WEB PAGE,0.099
2022-09-11,CUS40194461448,48,80000,USD,WEB PAGE,0.109
2022-09-11,CUS80921876236,36,30361,USD,AGENCY,0.135
2022-09-11,CUS80604956724,24,2700,USD,WEB PAGE,0.13
2022-09-11,CUS92423703512,12,2500,USD,WEB PAGE,0.13
2022-09-11,CUS87105394960,60,45000,USD,WEB PAGE,0.13
2022-09-11,CUS19901706536,36,14715.43,USD,AGENCY,0.109
2022-09-11,CUS41106995460,60,25000,USD,WEB PAGE,0.105
2022-09-11,CUS41284787748,48,61200,USD,WEB PAGE,0.115
2022-09-11,CUS64392456224,24,30000,USD,WEB PAGE,0.155
2022-09-11,CUS54334140336,36,15000,USD,WEB PAGE,0.13
2022-09-11,CUS40273350324,24,25000,USD,AGENCY,0.14
2022-09-11,CUS27849318812,12,8815,USD,WEB PAGE,0.099
2022-09-11,CUS56042342748,48,10000,USD,WEB PAGE,0.125
2022-09-11,CUS52253118624,24,5000,USD,WEB PAGE,0.165
2022-09-11,CUS64322270760,60,10000,USD,WEB PAGE,0.155
2022-09-11,CUS85916801560,60,39500,USD,WEB PAGE,0.1
2022-09-11,CUS22358506360,60,70000,USD,WEB PAGE,0.105
2022-09-11,CUS16410288560,60,67000,USD,WEB PAGE,0.105
2022-09-11,CUS90778326248,48,90000,USD,WEB PAGE,0.105
2022-09-11,CUS38786402912,12,4500,USD,WEB PAGE,0.125
2022-09-11,CUS45451383348,48,50000,USD,WEB PAGE,0.125
2022-09-11,CUS37905181748,48,47400,USD,WEB PAGE,0.12
2022-09-11,CUS60207433224,24,22000,USD,WEB PAGE,0.099
2022-09-11,CUS51659657160,60,20000,USD,WEB PAGE,0.135
2022-09-11,CUS13554388024,24,35000,USD,AGENCY,0.125
2022-09-11,CUS94843298860,60,50639,USD,WEB PAGE,0.13
2022-09-11,CUS13195331260,60,50000,USD,CONTACT CENTER,0.125
2022-09-11,CUS37265666060,60,100000,USD,AGENCY,0.099
2022-09-11,CUS31163071560,60,36000,USD,WEB PAGE,0.099
2022-09-11,CUS41745933860,60,54500,USD,WEB PAGE,0.099
2022-09-11,CUS83915349660,60,50000,USD,WEB PAGE,0.105
2022-09-11,CUS67459800124,24,15000,USD,WEB PAGE,0.125
2022-09-11,CUS72113231324,24,5000,USD,AGENCY,0.18
2022-09-11,CUS82505357860,60,42000,USD,WEB PAGE,0.135
2022-09-11,CUS23289284448,48,40000,USD,WEB PAGE,0.099
2022-09-11,CUS18568583760,60,76000,USD,WEB PAGE,0.119
2022-09-11,CUS74215450460,60,86400,USD,WEB PAGE,0.099
2022-09-11,CUS37651109136,36,26769.93,USD,WEB PAGE,0.105
2022-09-11,CUS31923493460,60,23800,USD,AGENCY,0.099
2022-09-11,CUS95617611248,48,50000,USD,AGENCY,0.125
2022-09-11,CUS42861636348,48,37478.61,USD,WEB PAGE,0.105
2022-09-11,CUS54948496036,36,12000,USD,WEB PAGE,0.105
2022-09-11,CUS63298460924,24,6000,USD,MAIL OFFER,0.14
2022-09-11,CUS15867197824,24,5000,USD,WEB PAGE,0.099
2022-09-11,CUS96865509248,48,30000,USD,WEB PAGE,0.125
2022-09-11,CUS54068288660,60,40000,USD,WEB PAGE,0.099
2022-09-11,CUS11560448124,24,22970,USD,WEB PAGE,0.099
2022-09-11,CUS73908228424,24,5000,USD,WEB PAGE,0.099
2022-09-11,CUS79167774424,24,8500,USD,WEB PAGE,0.099
2022-09-11,CUS20965315236,36,10000,USD,WEB PAGE,0.105
2022-09-11,CUS24822467460,60,70000,USD,WEB PAGE,0.105
2022-09-11,CUS53291308460,60,36800,USD,WEB PAGE,0.18
2022-09-11,CUS16204081960,60,48000,USD,WEB PAGE,0.125
2022-09-11,CUS18640531660,60,78500,USD,WEB PAGE,0.109
2022-09-11,CUS47575184148,48,35000,USD,WEB PAGE,0.145
2022-09-11,CUS47461646536,36,30188.95,USD,WEB PAGE,0.119
2022-09-11,CUS41070369224,24,16040,USD,WEB PAGE,0.099
2022-09-11,CUS17125004560,60,47800,USD,WEB PAGE,0.115
2022-09-11,CUS74543130460,60,60000,USD,WEB PAGE,0.145
2022-09-11,CUS37837206560,60,135000,USD,WEB PAGE,0.11
2022-09-11,CUS91818137860,60,39000,USD,WEB PAGE,0.13
2022-09-11,CUS18876375860,60,98000,USD,WEB PAGE,0.105
2022-09-11,CUS78623524360,60,20000,USD,WEB PAGE,0.105
2022-09-11,CUS50705517160,60,45000,USD,WEB PAGE,0.105
2022-09-11,CUS48095956024,24,10000,USD,WEB PAGE,0.135
2022-09-11,CUS67768463336,36,30000,USD,AGENCY,0.099
2022-09-11,CUS24006144548,48,32870,USD,WEB PAGE,0.115
2022-09-11,CUS29199064336,36,32500,USD,WEB PAGE,0.105
2022-09-11,CUS94359615560,60,74600,USD,WEB PAGE,0.14
2022-09-11,CUS29994752560,60,75000,USD,WEB PAGE,0.12
2022-09-11,CUS48170137848,48,39918.68,USD,WEB PAGE,0.125
2022-09-11,CUS94630325036,36,10000,USD,WEB PAGE,0.105
2022-09-11,CUS24725946760,60,33000,USD,WEB PAGE,0.115
2022-09-11,CUS61191314524,24,7500,USD,WEB PAGE,0.145
2022-09-11,CUS51227169036,36,42000,USD,WEB PAGE,0.145
2022-09-11,CUS74950153424,24,21240,USD,WEB PAGE,0.1
2022-09-11,CUS35000118024,24,33000,USD,WEB PAGE,0.099
2022-09-11,CUS82529901036,36,20000,USD,WEB PAGE,0.105
2022-09-11,CUS32124831536,36,40000,USD,WEB PAGE,0.165
2022-09-11,CUS35518031848,48,16000,USD,WEB PAGE,0.13
2022-09-11,CUS29033007036,36,46000,USD,WEB PAGE,0.13
2022-09-11,CUS93886230812,12,3000,USD,WEB PAGE,0.16
2022-09-11,CUS32721642560,60,60860,USD,WEB PAGE,0.1
2022-09-11,CUS14715093560,60,70000,USD,WEB PAGE,0.13
2022-09-11,CUS18819085160,60,70000,USD,WEB PAGE,0.099
2022-09-11,CUS62055695560,60,30000,USD,WEB PAGE,0.099
2022-09-11,CUS97427997248,48,20000,USD,WEB PAGE,0.105
2022-09-11,CUS23391915660,60,90000,USD,WEB PAGE,0.13
2022-09-11,CUS82644839548,48,5000,USD,WEB PAGE,0.13
2022-09-11,CUS14154889260,60,32000,USD,WEB PAGE,0.115
2022-09-11,CUS32614130160,60,95300,USD,WEB PAGE,0.12
2022-09-11,CUS19010660060,60,40000,USD,WEB PAGE,0.13
2022-09-11,CUS74237426848,48,15000,USD,WEB PAGE,0.13
2022-09-11,CUS87796871960,60,25000,USD,WEB PAGE,0.099
2022-09-11,CUS28249297160,60,45000,USD,WEB PAGE,0.099
2022-09-11,CUS54237359260,60,36012,USD,WEB PAGE,0.099
2022-09-11,CUS75583081824,24,14000,USD,WEB PAGE,0.125
2022-09-11,CUS61939932960,60,20000,USD,WEB PAGE,0.155
2022-09-11,CUS52673972124,24,6000,USD,AGENCY,0.155
2022-09-11,CUS71804377560,60,50000,USD,WEB PAGE,0.155
2022-09-11,CUS54100110260,60,98000,USD,AGENCY,0.155
2022-09-11,CUS67048943148,48,3200,USD,WEB PAGE,0.125
2022-09-11,CUS52364925824,24,15000,USD,WEB PAGE,0.135
2022-09-11,CUS47347305260,60,14300,USD,WEB PAGE,0.155
2022-09-11,CUS58734270860,60,58775,USD,AGENCY,0.13
2022-09-11,CUS31025916924,24,10355,USD,WEB PAGE,0.13
2022-09-11,CUS70551231424,24,19000,USD,CONTACT CENTER,0.115
2022-09-11,CUS31787955260,60,9779.5,USD,AGENCY,0.099
2022-09-11,CUS92328438836,36,14000,USD,WEB PAGE,0.115
2022-09-11,CUS22143033160,60,20000,USD,WEB PAGE,0.115
2022-09-11,CUS93791602224,24,8900,USD,WEB PAGE,0.109
2022-09-11,CUS87401944224,24,20000,USD,WEB PAGE,0.15
2022-09-11,CUS60872817560,60,67800,USD,WEB PAGE,0.089
2022-09-11,CUS17145099236,36,13000,USD,WEB PAGE,0.125
2022-09-11,CUS96675339160,60,25000,USD,WEB PAGE,0.13
2022-09-11,CUS31137096860,60,95000,USD,WEB PAGE,0.155
2022-09-11,CUS83593997612,12,9000,USD,WEB PAGE,0.115
2022-09-11,CUS64488242560,60,16000,USD,WEB PAGE,0.125
2022-09-11,CUS72468985960,60,20000,USD,WEB PAGE,0.099
2022-09-11,CUS78437489548,48,20000,USD,WEB PAGE,0.105
2022-09-11,CUS81783871824,24,11000,USD,WEB PAGE,0.105
2022-09-11,CUS59186274724,24,23000,USD,WEB PAGE,0.105
2022-09-11,CUS77855549960,60,21000,USD,WEB PAGE,0.115
2022-09-11,CUS66585140212,12,21152.18,USD,AGENCY,0.125
2022-09-11,CUS66595093412,12,4430,USD,WEB PAGE,0.125
2022-09-11,CUS82683509260,60,80000,USD,WEB PAGE,0.135
2022-09-11,CUS18831014060,60,61700,USD,WEB PAGE,0.11
2022-09-11,CUS19153776660,60,15000,USD,WEB PAGE,0.114
2022-09-11,CUS35309580060,60,70000,USD,WEB PAGE,0.14
2022-09-11,CUS20289254324,24,42700,USD,WEB PAGE,0.12
2022-09-11,CUS68133304560,60,60910,USD,WEB PAGE,0.12
2022-09-11,CUS34885510760,60,64000,USD,AGENCY,0.1
2022-09-11,CUS95012523160,60,49314.5,USD,WEB PAGE,0.1
2022-09-11,CUS37904564936,36,10000,USD,WEB PAGE,0.14
2022-09-11,CUS96475452436,36,7000,USD,WEB PAGE,0.135
2022-09-11,CUS74192371812,12,4511,USD,AGENCY,0.135
2022-09-11,CUS97636297760,60,18000,USD,CONTACT CENTER,0.145
2022-09-11,CUS65298973160,60,25000,USD,WEB PAGE,0.099
2022-09-11,CUS31666862736,36,12000,USD,WEB PAGE,0.099
2022-09-11,CUS40594209860,60,56700,USD,WEB PAGE,0.105
2022-09-11,CUS12129582224,24,4000,USD,WEB PAGE,0.105
2022-09-11,CUS86184652524,24,26093,USD,WEB PAGE,0.099
2022-09-11,CUS87471327036,36,30600,USD,WEB PAGE,0.115
2022-09-11,CUS77343447460,60,50000,USD,WEB PAGE,0.099
2022-09-11,CUS47853752024,24,6000,USD,WEB PAGE,0.145
2022-09-11,CUS29111512824,24,65300,USD,AGENCY,0.109
2022-09-11,CUS37704296948,48,20000,USD,WEB PAGE,0.145
2022-09-11,CUS20060859424,24,12000,USD,AGENCY,0.099
2022-09-11,CUS49379384624,24,12000,USD,WEB PAGE,0.099
2022-09-11,CUS27377619060,60,61200,USD,WEB PAGE,0.12
2022-09-11,CUS60906181412,12,12000,USD,WEB PAGE,0.145
2022-09-11,CUS62698496660,60,27000,USD,WEB PAGE,0.099
2022-09-11,CUS85973838048,48,34000,USD,AGENCY,0.13
2022-09-11,CUS57464822960,60,70000,USD,WEB PAGE,0.105
2022-09-11,CUS47333408860,60,32100,USD,CONTACT CENTER,0.109
2022-09-11,CUS73281922312,12,12000,USD,WEB PAGE,0.125
2022-09-11,CUS57693839360,60,140000,USD,AGENCY,0.105
2022-09-11,CUS17344221860,60,100000,USD,WEB PAGE,0.115
2022-09-11,CUS69705393960,60,30000,USD,WEB PAGE,0.105
2022-09-11,CUS54304268160,60,22200,USD,WEB PAGE,0.135
2022-09-11,CUS90857201760,60,37000,USD,WEB PAGE,0.105
2022-09-11,CUS66895524360,60,12600,USD,AGENCY,0.125
2022-09-11,CUS43680131960,60,24000,USD,WEB PAGE,0.099
2022-09-11,CUS83885577136,36,17000,USD,WEB PAGE,0.099
2022-09-11,CUS33256501736,36,20000,USD,WEB PAGE,0.12
2022-09-11,CUS76479997260,60,33800,USD,WEB PAGE,0.099
2022-09-11,CUS64489862460,60,96078.18,USD,WEB PAGE,0.135
2022-09-11,CUS95832654760,60,28000,USD,WEB PAGE,0.105
2022-09-11,CUS80244021960,60,30000,USD,WEB PAGE,0.12
2022-09-11,CUS95143870024,24,5000,USD,AGENCY,0.145
2022-09-11,CUS24240040524,24,6150,USD,WEB PAGE,0.105
2022-09-11,CUS52260289348,48,10000,USD,AGENCY,0.099
2022-09-11,CUS72060060260,60,13500,USD,AGENCY,0.109
2022-09-11,CUS53668408260,60,32804,USD,WEB PAGE,0.105
2022-09-11,CUS13644727324,24,20000,USD,WEB PAGE,0.1
2022-09-11,CUS74486817460,60,5500,USD,WEB PAGE,0.115
2022-09-11,CUS60443637060,60,120000,USD,AGENCY,0.1
2022-09-11,CUS70671538236,36,9122,USD,WEB PAGE,0.099
2022-09-11,CUS44558608936,36,20000,USD,WEB PAGE,0.105
2022-09-11,CUS81370509236,36,27500,USD,WEB PAGE,0.099
2022-09-11,CUS38535725536,36,25000,USD,WEB PAGE,0.099
2022-09-11,CUS88590987924,24,6080.61,USD,WEB PAGE,0.105
2022-09-11,CUS58300995360,60,32000,USD,WEB PAGE,0.105
2022-09-11,CUS66129469912,12,5000,USD,WEB PAGE,0.145
2022-09-11,CUS14668092760,60,39473.11,USD,AGENCY,0.135
2022-09-11,CUS45854199560,60,40000,USD,WEB PAGE,0.13
2022-09-11,CUS42236294036,36,41000,USD,WEB PAGE,0.099
2022-09-11,CUS23181679424,24,25000,USD,AGENCY,0.145
2022-09-11,CUS37336050060,60,43500,USD,WEB PAGE,0.1
2022-09-11,CUS69797660948,48,22000,USD,CONTACT CENTER,0.099
2022-09-11,CUS53661588936,36,50000,USD,WEB PAGE,0.13
2022-09-11,CUS65851110812,12,10000,USD,WEB PAGE,0.105
2022-09-11,CUS53108515224,24,27000,USD,AGENCY,0.12
2022-09-11,CUS52382340336,36,17000,USD,WEB PAGE,0.105
2022-09-11,CUS95588601860,60,30000,USD,AGENCY,0.099
2022-09-11,CUS25168640660,60,30000,USD,WEB PAGE,0.14
2022-09-11,CUS89437012436,36,15000,USD,WEB PAGE,0.105
2022-09-11,CUS12272944636,36,30000,USD,WEB PAGE,0.13
2022-09-11,CUS73856760960,60,40000,USD,AGENCY,0.13
2022-09-11,CUS53265385048,48,56000,USD,AGENCY,0.14
2022-09-11,CUS96489002860,60,31600,USD,WEB PAGE,0.13
2022-09-11,CUS14982449060,60,5000,USD,CONTACT CENTER,0.115
2022-09-11,CUS76128350936,36,5000,USD,WEB PAGE,0.395
2022-09-11,CUS66934700836,36,10000,USD,WEB PAGE,0.395
2022-09-11,CUS34498103736,36,7000,USD,WEB PAGE,0.395
2022-09-11,CUS15205890736,36,13600,USD,WEB PAGE,0.4
2022-09-11,CUS79354076736,36,20000,USD,WEB PAGE,0.395
2022-09-11,CUS15918231760,60,7700,USD,WEB PAGE,0.395
2022-09-11,CUS50181841936,36,6400,USD,AGENCY,0.395
2022-09-11,CUS65815387036,36,6400,USD,WEB PAGE,0.395
2022-09-11,CUS21134815436,36,1000,USD,WEB PAGE,0.395
2022-09-11,CUS95231284236,36,25000,USD,WEB PAGE,0.35
2022-09-11,CUS68905668148,48,2000,USD,WEB PAGE,0.395
2022-09-11,CUS14471617636,36,8000,USD,WEB PAGE,0.35
2022-09-11,CUS19336964136,36,22100,USD,AGENCY,0.4
2022-09-11,CUS32495529836,36,5000,USD,WEB PAGE,0.35
2022-09-11,CUS13829217736,36,11800,USD,WEB PAGE,0.395
2022-09-11,CUS90756886936,36,7000,USD,WEB PAGE,0.395
2022-09-11,CUS57962250912,12,3000,USD,WEB PAGE,0.35
2022-09-11,CUS85930599536,36,4500,USD,AGENCY,0.395
2022-09-11,CUS87016732648,48,10600,USD,AGENCY,0.395
2022-09-11,CUS32374846324,24,10600,USD,WEB PAGE,0.395
2022-09-11,CUS63256567336,36,9700,USD,WEB PAGE,0.4
2022-09-11,CUS97780374848,48,21100,USD,WEB PAGE,0.395
2022-09-11,CUS38821473736,36,5570,USD,AGENCY,0.395
2022-09-11,CUS31700392536,36,3000,USD,AGENCY,0.35
2022-09-11,CUS53106749024,24,7000,USD,WEB PAGE,0.35
2022-09-11,CUS36103315924,24,15000,USD,WEB PAGE,0.35
2022-09-11,CUS59901335048,48,10347.26,USD,WEB PAGE,0.35
2022-09-11,CUS62045386824,24,3000,USD,WEB PAGE,0.395
2022-09-11,CUS42582343736,36,13099,USD,WEB PAGE,0.35
2022-09-11,CUS29173775036,36,17600,USD,WEB PAGE,0.29
2022-09-11,CUS71261457748,48,20000,USD,WEB PAGE,0.35
2022-09-11,CUS83413663048,48,9200,USD,WEB PAGE,0.395
2022-09-11,CUS45136780036,36,5000,USD,WEB PAGE,0.385
2022-09-11,CUS31167964648,48,8084.82,USD,WEB PAGE,0.395
2022-09-11,CUS94828784024,24,8000,USD,WEB PAGE,0.395
2022-09-11,CUS21937083236,36,20000,USD,AGENCY,0.35
2022-09-11,CUS35989947124,24,6000,USD,WEB PAGE,0.305
2022-09-11,CUS77689367736,36,7700,USD,WEB PAGE,0.35
2022-09-11,CUS54936869724,24,3500,USD,WEB PAGE,0.395
2022-09-11,CUS33526819248,48,8500,USD,WEB PAGE,0.395
2022-09-11,CUS82119760424,24,6000,USD,WEB PAGE,0.35
2022-09-11,CUS96098753724,24,12000,USD,WEB PAGE,0.4
2022-09-11,CUS92233055236,36,4700,USD,WEB PAGE,0.35
2022-09-11,CUS76238982736,36,11300,USD,WEB PAGE,0.35
2022-09-11,CUS63419513548,48,20000,USD,WEB PAGE,0.4
2022-09-11,CUS18173959736,36,4002,USD,WEB PAGE,0.315
2022-09-11,CUS90547531848,48,4800,USD,WEB PAGE,0.35
2022-09-11,CUS52211499924,24,1000,USD,WEB PAGE,0.35
2022-09-11,CUS20327858836,36,13100,USD,WEB PAGE,0.35
2022-09-11,CUS87136057236,36,9870,USD,AGENCY,0.395
2022-09-11,CUS74403552424,24,10000,USD,WEB PAGE,0.395
2022-09-11,CUS73571560824,24,3000,USD,WEB PAGE,0.35
2022-09-11,CUS66337131848,48,11325,USD,WEB PAGE,0.35
2022-09-11,CUS22490734448,48,13000,USD,WEB PAGE,0.35
2022-09-11,CUS71938363736,36,6000,USD,WEB PAGE,0.35
2022-09-11,CUS40108031636,36,68800,USD,AGENCY,0.35
2022-09-11,CUS12755752136,36,6000,USD,WEB PAGE,0.35
2022-09-11,CUS18176986436,36,3300,USD,AGENCY,0.395
2022-09-11,CUS86181747448,48,6300,USD,AGENCY,0.395
2022-09-11,CUS63352989336,36,40000,USD,CONTACT CENTER,0.395
2022-09-11,CUS86758712236,36,18385,USD,WEB PAGE,0.275
2022-09-11,CUS37765224536,36,20329.41,USD,WEB PAGE,0.35
2022-09-11,CUS27313022936,36,14260.25,USD,WEB PAGE,0.35
2022-09-11,CUS59775582936,36,5400,USD,AGENCY,0.395
2022-09-11,CUS21635327136,36,7716.21,USD,AGENCY,0.395
2022-09-11,CUS65298478136,36,7750.91,USD,AGENCY,0.395
2022-09-11,CUS57621171236,36,41000,USD,WEB PAGE,0.35
2022-09-11,CUS94987497960,60,5000,USD,WEB PAGE,0.395
2022-09-11,CUS96655168136,36,8900,USD,WEB PAGE,0.395
2022-09-11,CUS69785486136,36,20411.71,USD,WEB PAGE,0.395
2022-09-11,CUS90753423324,24,7000,USD,WEB PAGE,0.395
2022-09-11,CUS71365263312,12,1300,USD,WEB PAGE,0.75
2022-09-11,CUS61966169424,24,3000,USD,WEB PAGE,0.395
2022-09-11,CUS79354693136,36,20000,USD,AGENCY,0.29
2022-09-11,CUS27435648536,36,10000,USD,WEB PAGE,0.385
2022-09-11,CUS31769733612,12,1500,USD,WEB PAGE,0.39
2022-09-11,CUS43244038324,24,6930,USD,AGENCY,0.39
2022-09-11,CUS99436060448,48,10300,USD,WEB PAGE,0.35
2022-09-11,CUS57967443648,48,16395.29,USD,WEB PAGE,0.395
2022-09-11,CUS72287274648,48,8200,USD,WEB PAGE,0.35
2022-09-11,CUS97980237648,48,7300,USD,WEB PAGE,0.395
2022-09-11,CUS64841217748,48,8700,USD,WEB PAGE,0.35
2022-09-11,CUS66998071824,24,4000,USD,WEB PAGE,0.35
2022-09-11,CUS19510330824,24,9200,USD,WEB PAGE,0.315
2022-09-11,CUS62490963336,36,16854.41,USD,AGENCY,0.4
2022-09-11,CUS26785753836,36,15500,USD,CONTACT CENTER,0.35
2022-09-11,CUS75782596112,12,3500,USD,AGENCY,0.35
2022-09-11,CUS59620923560,60,28930,USD,WEB PAGE,0.4
2022-09-11,CUS86773439812,12,5000,USD,WEB PAGE,0.395
2022-09-11,CUS65330973548,48,8700,USD,WEB PAGE,0.35
2022-09-11,CUS39903723224,24,3700,USD,WEB PAGE,0.4
2022-09-11,CUS93770289348,48,8300,USD,WEB PAGE,0.4
2022-09-11,CUS75006886412,12,5000,USD,WEB PAGE,0.395
2022-09-11,CUS22501645136,36,4100,USD,AGENCY,0.105
2022-09-11,CUS51363933448,48,4100,USD,WEB PAGE,0.105
2022-09-11,CUS22833357736,36,11300,USD,WEB PAGE,0.35
2022-09-11,CUS84169315836,36,4200,USD,WEB PAGE,0.35
2022-09-11,CUS43084865224,24,3000,USD,WEB PAGE,0.395
2022-09-11,CUS43393595524,24,5000,USD,WEB PAGE,0.4
2022-09-11,CUS47365559536,36,4830,USD,WEB PAGE,0.395
2022-09-11,CUS97902132936,36,12000,USD,WEB PAGE,0.35
2022-09-11,CUS79870341836,36,16000,USD,AGENCY,0.385
2022-09-11,CUS92890866060,60,24100,USD,WEB PAGE,0.395
2022-09-11,CUS83255456936,36,7387.75,USD,AGENCY,0.395
2022-09-11,CUS89309874948,48,5000,USD,WEB PAGE,0.35
2022-09-11,CUS42833024624,24,7000,USD,WEB PAGE,0.4
2022-09-11,CUS24800031624,24,4486,USD,WEB PAGE,0.285
2022-09-11,CUS97088902848,48,6000,USD,WEB PAGE,0.35
2022-09-11,CUS80990876924,24,11100,USD,WEB PAGE,0.37
2022-09-11,CUS98104679924,24,6672.65,USD,AGENCY,0.395
2022-09-11,CUS26895663424,24,5000,USD,AGENCY,0.4
2022-09-11,CUS37195438736,36,3500,USD,WEB PAGE,0.35
2022-09-11,CUS16632975612,12,3000,USD,WEB PAGE,0.395
2022-09-11,CUS93826496736,36,3500,USD,WEB PAGE,0.35
2022-09-11,CUS59389930136,36,3000,USD,WEB PAGE,0.35
2022-09-11,CUS60268976060,60,15356.06,USD,WEB PAGE,0.4
2022-09-11,CUS95216261324,24,3000,USD,WEB PAGE,0.395
2022-09-11,CUS60453409912,12,3000,USD,AGENCY,0.315
2022-09-11,CUS67560919824,24,3000,USD,WEB PAGE,0.315
2022-09-11,CUS46516875036,36,7000,USD,WEB PAGE,0.35
2022-09-11,CUS18335357636,36,45000,USD,WEB PAGE,0.35
2022-09-11,CUS99174040136,36,18400,USD,WEB PAGE,0.35
2022-09-11,CUS29760878124,24,4500,USD,AGENCY,0.35
2022-09-11,CUS91061121124,24,4500,USD,AGENCY,0.35
2022-09-11,CUS98103032848,48,10500,USD,WEB PAGE,0.35
2022-09-11,CUS14064430948,48,4000,USD,AGENCY,0.4
2022-09-11,CUS37301887436,36,35500,USD,AGENCY,0.395
2022-09-11,CUS90885065848,48,17600,USD,WEB PAGE,0.235
2022-09-11,CUS79660583448,48,41700,USD,WEB PAGE,0.35
2022-09-11,CUS49883529836,36,20828,USD,WEB PAGE,0.245
2022-09-11,CUS69298634324,24,10000,USD,WEB PAGE,0.35
2022-09-11,CUS31340906236,36,29000,USD,AGENCY,0.35
2022-09-11,CUS36578173336,36,29046.67,USD,AGENCY,0.35
